Date,SKU,Product_Category,Brand,Region,Sales_Amount,Units_Sold,Promotion_Applied,Holiday_Season,Sub_Category
2025-06-21 07:28:16.174830,SKU_8,Furniture,Brand_C,APAC,1366.71,15,No,No,Sofas
2025-06-21 07:28:16.175062,SKU_7,Electronics,Brand_D,NA,1865.38,19,No,Yes,Cameras
2025-06-21 07:28:16.175290,SKU_1,Furniture,Brand_C,APAC,1341.03,16,Yes,No,Sofas
2025-06-21 07:28:16.175511,SKU_8,Furniture,Brand_C,NA,1260.27,20,No,Yes,Sofas
2025-06-21 07:28:16.175716,SKU_17,Furniture,Brand_B,EU,1676.71,15,No,No,Sofas
2025-06-21 07:28:16.175942,SKU_11,Electronics,Brand_B,NA,1357.35,10,Yes,No,Cameras
2025-06-21 07:28:16.176187,SKU_7,Furniture,Brand_C,EU,1519.72,18,Yes,Yes,Tables
2025-06-22 07:28:16.171671,SKU_9,Furniture,Brand_C,EU,2019.61,16,No,No,Chairs
2025-06-22 07:28:16.171911,SKU_14,Electronics,Brand_D,EU,612.1107473294918,6,Yes,No,Cameras
2025-06-22 07:28:16.172187,SKU_5,Furniture,Brand_B,NA,1210.18,18,No,No,Tables
2025-06-22 07:28:16.172526,SKU_18,Furniture,Brand_D,EU,1435.49,20,No,No,Tables
2025-06-22 07:28:16.172724,SKU_13,Electronics,Brand_A,NA,1407.79,13,Yes,Yes,Smartphones
2025-06-22 07:28:16.172970,SKU_5,Furniture,Brand_D,EU,1729.97,20,Yes,Yes,Sofas
2025-06-22 07:28:16.173242,SKU_8,Electronics,Brand_C,EU,1089.59,22,Yes,Yes,Laptops
2025-06-22 07:28:16.173447,SKU_15,Furniture,Brand_A,APAC,2306.29,18,Yes,No,Tables
2025-06-22 07:28:16.173643,SKU_4,Furniture,Brand_D,NA,1283.95,12,Yes,No,Chairs
2025-06-22 07:28:16.173850,SKU_1,Electronics,Brand_A,APAC,1657.64,21,No,No,Cameras
2025-06-22 07:28:16.174140,SKU_6,Electronics,Brand_B,EU,1780.33,20,No,No,Cameras
2025-06-22 07:28:16.174389,SKU_19,Electronics,Brand_D,APAC,1557.47,18,Yes,No,Laptops
2025-06-22 07:28:16.174619,SKU_12,Furniture,Brand_D,EU,1685.78,13,Yes,Yes,Sofas
2025-06-22 07:28:16.174828,SKU_7,Furniture,Brand_B,APAC,1521.19,9,No,No,Chairs
2025-06-22 07:28:16.175060,SKU_13,Electronics,Brand_D,APAC,1689.67,17,No,Yes,Cameras
2025-06-22 07:28:16.175287,SKU_7,Electronics,Brand_A,NA,1372.48,15,Yes,Yes,Laptops
2025-06-22 07:28:16.175509,SKU_9,Electronics,Brand_B,NA,1303.91,13,Yes,No,Cameras
2025-06-22 07:28:16.175714,SKU_1,Furniture,Brand_A,APAC,965.96,21,No,No,Tables
2025-06-22 07:28:16.175940,SKU_13,Furniture,Brand_D,APAC,1630.57,24,Yes,No,Sofas
2025-06-22 07:28:16.176186,SKU_19,Electronics,Brand_D,NA,1397.04,19,No,Yes,Cameras
2025-06-23 07:28:16.171669,SKU_1,Furniture,Brand_D,EU,1612.21,15,No,No,Chairs
2025-06-23 07:28:16.171910,SKU_20,Furniture,Brand_D,EU,1404.8,19,No,Yes,Chairs
2025-06-23 07:28:16.172184,SKU_19,Furniture,Brand_A,EU,1872.18,24,No,No,Tables
2025-06-23 07:28:16.172524,SKU_18,Electronics,Brand_D,EU,448.22238686705657,3,No,No,Laptops
2025-06-23 07:28:16.172722,SKU_5,Furniture,Brand_B,APAC,1313.54,18,No,Yes,Sofas
2025-06-23 07:28:16.172968,SKU_3,Electronics,Brand_B,EU,1380.43,17,Yes,No,Laptops
2025-06-23 07:28:16.173239,SKU_2,Electronics,Brand_C,APAC,1650.38,14,No,Yes,Cameras
2025-06-23 07:28:16.173445,SKU_10,Electronics,Brand_B,APAC,2375.8,14,Yes,No,Cameras
2025-06-23 07:28:16.173641,SKU_6,Electronics,Brand_C,EU,674.5044842055896,6,No,Yes,Laptops
2025-06-23 07:28:16.173848,SKU_19,Electronics,Brand_B,EU,1137.67,21,Yes,No,Smartphones
2025-06-23 07:28:16.174138,SKU_17,Electronics,Brand_B,EU,1570.88,17,Yes,Yes,Laptops
2025-06-23 07:28:16.174387,SKU_19,Furniture,Brand_D,NA,1264.8,13,No,No,Tables
2025-06-23 07:28:16.174617,SKU_13,Electronics,Brand_B,APAC,1381.83,19,No,No,Cameras
2025-06-23 07:28:16.174826,SKU_17,Furniture,Brand_D,EU,1408.2,9,Yes,No,Chairs
2025-06-23 07:28:16.175058,SKU_18,Furniture,Brand_D,NA,1474.14,20,No,No,Chairs
2025-06-23 07:28:16.175286,SKU_11,Furniture,Brand_B,APAC,1763.42,21,No,No,Tables
2025-06-23 07:28:16.175507,SKU_20,Furniture,Brand_A,APAC,1421.51,21,No,Yes,Tables
2025-06-23 07:28:16.175712,SKU_20,Electronics,Brand_D,APAC,1550.32,19,No,Yes,Smartphones
2025-06-23 07:28:16.175938,SKU_13,Furniture,Brand_B,EU,1497.56,18,Yes,No,Chairs
2025-06-23 07:28:16.176183,SKU_11,Electronics,Brand_A,EU,1290.43,13,Yes,Yes,Smartphones
2025-06-24 07:28:16.171667,SKU_20,Electronics,Brand_B,APAC,1337.71,21,No,No,Cameras
2025-06-24 07:28:16.171908,SKU_19,Furniture,Brand_B,APAC,1317.23,25,No,No,Sofas
2025-06-24 07:28:16.172183,SKU_10,Electronics,Brand_A,NA,1698.97,19,No,No,Cameras
2025-06-24 07:28:16.172523,SKU_3,Furniture,Brand_B,NA,1388.54,14,No,Yes,Tables
2025-06-24 07:28:16.172720,SKU_6,Electronics,Brand_D,APAC,2030.67,18,Yes,Yes,Cameras
2025-06-24 07:28:16.172967,SKU_7,Electronics,Brand_C,NA,1265.18,23,No,Yes,Smartphones
2025-06-24 07:28:16.173238,SKU_20,Electronics,Brand_C,APAC,1264.47,9,Yes,No,Smartphones
2025-06-24 07:28:16.173443,SKU_5,Furniture,Brand_B,NA,1179.72,17,No,No,Chairs
2025-06-24 07:28:16.173639,SKU_9,Furniture,Brand_C,APAC,1467.88,17,Yes,No,Tables
2025-06-24 07:28:16.173846,SKU_10,Electronics,Brand_C,EU,1338.26,21,No,Yes,Cameras
2025-06-24 07:28:16.174136,SKU_14,Electronics,Brand_C,APAC,1394.29,12,Yes,Yes,Laptops
2025-06-24 07:28:16.174385,SKU_11,Furniture,Brand_D,EU,1807.35,17,No,No,Chairs
2025-06-24 07:28:16.174615,SKU_17,Electronics,Brand_D,APAC,1449.97,14,No,Yes,Laptops
2025-06-24 07:28:16.174824,SKU_11,Furniture,Brand_C,EU,1387.46,19,Yes,No,Chairs
2025-06-24 07:28:16.175056,SKU_7,Furniture,Brand_A,NA,1585.75,22,No,Yes,Chairs
2025-06-24 07:28:16.175284,SKU_11,Furniture,Brand_A,EU,1556.08,16,No,Yes,Tables
2025-06-24 07:28:16.175505,SKU_13,Furniture,Brand_A,NA,1726.19,23,No,No,Tables
2025-06-24 07:28:16.175710,SKU_19,Electronics,Brand_D,APAC,1750.93,10,Yes,Yes,Cameras
2025-06-24 07:28:16.175936,SKU_6,Furniture,Brand_D,NA,1635.83,19,No,No,Sofas
2025-06-24 07:28:16.176182,SKU_2,Furniture,Brand_D,NA,1781.3,23,No,No,Tables
2025-06-25 07:28:16.171665,SKU_14,Furniture,Brand_D,NA,1296.25,19,Yes,No,Sofas
2025-06-25 07:28:16.171906,SKU_16,Furniture,Brand_C,APAC,1464.16,18,No,No,Sofas
2025-06-25 07:28:16.172181,SKU_7,Electronics,Brand_D,EU,1536.99,16,Yes,Yes,Smartphones
2025-06-25 07:28:16.172521,SKU_1,Furniture,Brand_C,NA,1526.29,19,Yes,Yes,Sofas
2025-06-25 07:28:16.172718,SKU_2,Electronics,Brand_A,APAC,2424.07,18,Yes,Yes,Cameras
2025-06-25 07:28:16.172965,SKU_9,Furniture,Brand_C,NA,1829.33,11,No,No,Tables
2025-06-25 07:28:16.173236,SKU_18,Furniture,Brand_A,EU,1818.13,24,No,No,Chairs
2025-06-25 07:28:16.173441,SKU_20,Electronics,Brand_D,NA,1413.79,12,No,No,Cameras
2025-06-25 07:28:16.173637,SKU_18,Furniture,Brand_A,NA,1479.99,16,No,Yes,Chairs
2025-06-25 07:28:16.173844,SKU_18,Electronics,Brand_A,NA,1729.59,10,No,No,Cameras
2025-06-25 07:28:16.174134,SKU_10,Furniture,Brand_C,EU,1950.89,23,No,Yes,Chairs
2025-06-25 07:28:16.174384,SKU_8,Electronics,Brand_A,EU,1243.78,16,No,Yes,Laptops
2025-06-25 07:28:16.174610,SKU_8,Electronics,Brand_B,APAC,1358.17,15,Yes,No,Cameras
2025-06-25 07:28:16.174822,SKU_2,Electronics,Brand_A,NA,1440.43,20,No,No,Cameras
2025-06-25 07:28:16.175054,SKU_18,Electronics,Brand_D,NA,1577.88,26,Yes,Yes,Cameras
2025-06-25 07:28:16.175282,SKU_11,Electronics,Brand_A,NA,1731.82,12,No,Yes,Smartphones
2025-06-25 07:28:16.175503,SKU_11,Furniture,Brand_B,NA,1715.02,23,No,No,Chairs
2025-06-25 07:28:16.175708,SKU_19,Electronics,Brand_C,EU,1636.23,14,No,No,Laptops
2025-06-25 07:28:16.175934,SKU_11,Electronics,Brand_A,EU,1271.96,21,No,No,Laptops
2025-06-25 07:28:16.176179,SKU_10,Furniture,Brand_B,NA,1448.66,17,No,Yes,Tables
2025-06-26 07:28:16.171663,SKU_8,Electronics,Brand_D,NA,1098.81,11,No,No,Smartphones
2025-06-26 07:28:16.171904,SKU_15,Furniture,Brand_D,NA,1793.62,17,No,No,Tables
2025-06-26 07:28:16.172179,SKU_8,Furniture,Brand_C,NA,1510.2,20,No,No,Sofas
2025-06-26 07:28:16.172519,SKU_19,Electronics,Brand_D,APAC,1150.75,15,Yes,Yes,Laptops
2025-06-26 07:28:16.172716,SKU_1,Electronics,Brand_B,APAC,2205.97,20,No,Yes,Smartphones
2025-06-26 07:28:16.172963,SKU_20,Electronics,Brand_A,NA,735.69,21,No,No,Laptops
2025-06-26 07:28:16.173234,SKU_3,Electronics,Brand_B,NA,1481.19,16,No,No,Cameras
2025-06-26 07:28:16.173439,SKU_12,Electronics,Brand_C,NA,1894.34,25,No,Yes,Laptops
2025-06-26 07:28:16.173635,SKU_16,Electronics,Brand_A,APAC,1354.44,17,Yes,No,Laptops
2025-06-26 07:28:16.173842,SKU_16,Furniture,Brand_B,EU,1549.64,18,No,No,Tables
2025-06-26 07:28:16.174132,SKU_17,Furniture,Brand_C,APAC,1643.62,17,No,No,Chairs
2025-06-26 07:28:16.174381,SKU_16,Furniture,Brand_C,APAC,813.81,27,No,No,Sofas
2025-06-26 07:28:16.174608,SKU_9,Furniture,Brand_A,NA,1173.05,18,Yes,No,Sofas
2025-06-26 07:28:16.174820,SKU_19,Electronics,Brand_A,NA,1481.87,16,Yes,Yes,Cameras
2025-06-26 07:28:16.175052,SKU_1,Electronics,Brand_D,EU,1475.4,22,No,No,Cameras
2025-06-26 07:28:16.175279,SKU_18,Furniture,Brand_D,NA,1096.08,18,No,No,Sofas
2025-06-26 07:28:16.175501,SKU_6,Electronics,Brand_A,NA,1494.02,5,No,No,Smartphones
2025-06-26 07:28:16.175706,SKU_6,Electronics,Brand_D,EU,1660.58,11,No,No,Smartphones
2025-06-26 07:28:16.175932,SKU_12,Furniture,Brand_A,NA,1886.98,17,Yes,No,Sofas
2025-06-26 07:28:16.176178,SKU_3,Furniture,Brand_D,NA,1562.48,20,No,Yes,Sofas
2025-06-27 07:28:16.171661,SKU_11,Furniture,Brand_B,NA,1227.4,16,Yes,No,Chairs
2025-06-27 07:28:16.171902,SKU_6,Furniture,Brand_C,APAC,1671.61,15,No,No,Sofas
2025-06-27 07:28:16.172177,SKU_14,Electronics,Brand_A,NA,1706.73,21,Yes,Yes,Smartphones
2025-06-27 07:28:16.172517,SKU_18,Furniture,Brand_A,APAC,1450.95,17,Yes,No,Tables
2025-06-27 07:28:16.172714,SKU_16,Electronics,Brand_A,NA,1387.1,15,Yes,Yes,Cameras
2025-06-27 07:28:16.172961,SKU_13,Furniture,Brand_B,NA,1362.54,16,No,No,Chairs
2025-06-27 07:28:16.173232,SKU_1,Furniture,Brand_C,APAC,1688.06,19,No,No,Sofas
2025-06-27 07:28:16.173437,SKU_6,Furniture,Brand_D,APAC,1457.53,21,Yes,No,Tables
2025-06-27 07:28:16.173633,SKU_14,Electronics,Brand_D,NA,1600.19,26,Yes,Yes,Laptops
2025-06-27 07:28:16.173840,SKU_17,Electronics,Brand_C,EU,1276.28,20,Yes,No,Smartphones
2025-06-27 07:28:16.174130,SKU_13,Electronics,Brand_D,NA,1522.01,19,No,No,Laptops
2025-06-27 07:28:16.174380,SKU_13,Electronics,Brand_A,APAC,1169.56,19,Yes,No,Smartphones
2025-06-27 07:28:16.174606,SKU_9,Furniture,Brand_C,NA,1324.68,14,No,Yes,Chairs
2025-06-27 07:28:16.174818,SKU_6,Furniture,Brand_B,NA,1514.02,20,No,No,Tables
2025-06-27 07:28:16.175050,SKU_6,Furniture,Brand_C,APAC,1277.01,18,No,Yes,Sofas
2025-06-27 07:28:16.175277,SKU_5,Furniture,Brand_A,EU,1380.99,18,Yes,No,Sofas
2025-06-27 07:28:16.175499,SKU_14,Electronics,Brand_C,EU,1727.8,20,No,No,Smartphones
2025-06-27 07:28:16.175704,SKU_14,Furniture,Brand_B,APAC,1410.81,21,Yes,No,Chairs
2025-06-27 07:28:16.175930,SKU_4,Furniture,Brand_B,APAC,1390.64,18,No,No,Tables
2025-06-27 07:28:16.176176,SKU_2,Furniture,Brand_C,NA,1233.42,24,No,No,Chairs
2025-06-28 07:28:16.171659,SKU_2,Electronics,Brand_C,APAC,1343.6,17,No,No,Cameras
2025-06-28 07:28:16.171900,SKU_17,Electronics,Brand_D,APAC,1498.09,14,No,No,Laptops
2025-06-28 07:28:16.172175,SKU_10,Electronics,Brand_D,NA,1689.9,18,No,Yes,Cameras
2025-06-28 07:28:16.172515,SKU_14,Furniture,Brand_A,NA,1039.38,15,Yes,No,Sofas
2025-06-28 07:28:16.172712,SKU_19,Electronics,Brand_D,NA,1741.1,20,No,No,Laptops
2025-06-28 07:28:16.172959,SKU_17,Electronics,Brand_A,EU,1385.45,17,No,No,Cameras
2025-06-28 07:28:16.173230,SKU_11,Furniture,Brand_A,EU,1471.71,18,No,Yes,Tables
2025-06-28 07:28:16.173435,SKU_7,Electronics,Brand_C,APAC,1711.38,20,No,Yes,Cameras
2025-06-28 07:28:16.173631,SKU_9,Furniture,Brand_D,NA,2167.49,16,No,No,Sofas
2025-06-28 07:28:16.173838,SKU_14,Furniture,Brand_B,APAC,1663.39,18,No,No,Chairs
2025-06-28 07:28:16.174128,SKU_4,Electronics,Brand_B,APAC,1352.61,13,No,No,Laptops
2025-06-28 07:28:16.174378,SKU_14,Furniture,Brand_C,EU,1555.53,18,Yes,No,Chairs
2025-06-28 07:28:16.174604,SKU_20,Furniture,Brand_B,EU,1626.34,24,No,No,Sofas
2025-06-28 07:28:16.174817,SKU_20,Furniture,Brand_B,APAC,1079.2,21,Yes,No,Sofas
2025-06-28 07:28:16.175047,SKU_17,Furniture,Brand_C,NA,1174.85,19,No,No,Sofas
2025-06-28 07:28:16.175276,SKU_19,Electronics,Brand_B,EU,1620.81,15,No,No,Cameras
2025-06-28 07:28:16.175498,SKU_17,Furniture,Brand_C,EU,1658.72,19,No,Yes,Tables
2025-06-28 07:28:16.175703,SKU_14,Electronics,Brand_A,EU,1613.46,21,Yes,No,Cameras
2025-06-28 07:28:16.175928,SKU_13,Furniture,Brand_D,APAC,1695.43,21,No,No,Chairs
2025-06-28 07:28:16.176174,SKU_14,Furniture,Brand_B,EU,1388.99,14,No,No,Chairs
2025-06-29 07:28:16.171657,SKU_16,Furniture,Brand_C,NA,1824.16,24,No,Yes,Tables
2025-06-29 07:28:16.171898,SKU_15,Furniture,Brand_B,EU,2046.48,22,No,No,Sofas
2025-06-29 07:28:16.172173,SKU_19,Furniture,Brand_D,APAC,1306.61,23,No,No,Sofas
2025-06-29 07:28:16.172513,SKU_11,Furniture,Brand_B,APAC,1122.24,24,Yes,No,Sofas
2025-06-29 07:28:16.172710,SKU_12,Furniture,Brand_A,APAC,1478.0,19,No,No,Tables
2025-06-29 07:28:16.172957,SKU_11,Electronics,Brand_C,APAC,1763.52,9,Yes,Yes,Cameras
2025-06-29 07:28:16.173228,SKU_5,Electronics,Brand_D,NA,1698.34,20,No,No,Cameras
2025-06-29 07:28:16.173433,SKU_8,Electronics,Brand_A,APAC,1542.95,17,No,No,Cameras
2025-06-29 07:28:16.173630,SKU_6,Furniture,Brand_B,EU,806.66,13,No,Yes,Tables
2025-06-29 07:28:16.173836,SKU_16,Electronics,Brand_B,NA,1292.05,18,Yes,No,Cameras
2025-06-29 07:28:16.174126,SKU_12,Furniture,Brand_B,APAC,1831.42,16,Yes,No,Tables
2025-06-29 07:28:16.174376,SKU_6,Electronics,Brand_D,APAC,976.29,21,No,No,Smartphones
2025-06-29 07:28:16.174602,SKU_13,Electronics,Brand_C,NA,1506.2,24,No,Yes,Smartphones
2025-06-29 07:28:16.174814,SKU_7,Furniture,Brand_D,EU,1327.98,18,No,Yes,Tables
2025-06-29 07:28:16.175045,SKU_8,Furniture,Brand_A,NA,1696.13,19,No,No,Sofas
2025-06-29 07:28:16.175273,SKU_12,Furniture,Brand_C,EU,999.77,15,No,No,Tables
2025-06-29 07:28:16.175495,SKU_2,Furniture,Brand_D,EU,1409.67,10,No,No,Chairs
2025-06-29 07:28:16.175700,SKU_9,Furniture,Brand_B,APAC,1547.01,18,Yes,Yes,Sofas
2025-06-29 07:28:16.175926,SKU_13,Electronics,Brand_A,NA,1394.5,16,Yes,No,Smartphones
2025-06-29 07:28:16.176172,SKU_17,Furniture,Brand_B,NA,1680.8,17,Yes,No,Chairs
2025-06-30 07:28:16.171655,SKU_13,Furniture,Brand_D,APAC,1037.69,13,Yes,No,Chairs
2025-06-30 07:28:16.171896,SKU_16,Furniture,Brand_A,APAC,1163.4,19,No,Yes,Tables
2025-06-30 07:28:16.172170,SKU_1,Electronics,Brand_C,EU,1402.07,19,No,No,Smartphones
2025-06-30 07:28:16.172511,SKU_7,Furniture,Brand_C,APAC,1601.05,21,No,Yes,Chairs
2025-06-30 07:28:16.172708,SKU_13,Electronics,Brand_D,NA,1653.82,21,No,No,Smartphones
2025-06-30 07:28:16.172955,SKU_14,Electronics,Brand_D,APAC,1551.86,18,Yes,No,Smartphones
2025-06-30 07:28:16.173226,SKU_17,Electronics,Brand_C,APAC,1224.04,14,No,No,Smartphones
2025-06-30 07:28:16.173431,SKU_16,Electronics,Brand_C,APAC,1320.88,21,No,No,Smartphones
2025-06-30 07:28:16.173627,SKU_15,Furniture,Brand_D,APAC,1831.71,16,No,No,Tables
2025-06-30 07:28:16.173835,SKU_17,Furniture,Brand_C,APAC,2106.32,11,Yes,Yes,Chairs
2025-06-30 07:28:16.174124,SKU_2,Furniture,Brand_A,EU,1682.7,18,Yes,No,Sofas
2025-06-30 07:28:16.174374,SKU_12,Furniture,Brand_D,APAC,1603.29,20,No,No,Chairs
2025-06-30 07:28:16.174600,SKU_3,Electronics,Brand_A,APAC,1153.86,23,No,No,Cameras
2025-06-30 07:28:16.174812,SKU_9,Electronics,Brand_B,NA,1559.1,24,No,No,Laptops
2025-06-30 07:28:16.175044,SKU_6,Furniture,Brand_A,APAC,994.33,24,No,Yes,Tables
2025-06-30 07:28:16.175272,SKU_6,Furniture,Brand_D,NA,1894.13,14,No,No,Sofas
2025-06-30 07:28:16.175493,SKU_7,Furniture,Brand_B,NA,1668.01,13,Yes,Yes,Sofas
2025-06-30 07:28:16.175699,SKU_8,Electronics,Brand_C,NA,1482.72,19,Yes,No,Laptops
2025-06-30 07:28:16.175924,SKU_3,Electronics,Brand_A,NA,1152.58,13,No,No,Cameras
2025-06-30 07:28:16.176170,SKU_15,Electronics,Brand_A,EU,1554.49,21,No,No,Cameras
2025-07-01 07:28:16.171653,SKU_6,Furniture,Brand_D,EU,1049.31,17,Yes,No,Tables
2025-07-01 07:28:16.171894,SKU_11,Electronics,Brand_C,NA,1405.67,14,No,No,Smartphones
2025-07-01 07:28:16.172160,SKU_3,Electronics,Brand_D,EU,1624.5,20,No,No,Smartphones
2025-07-01 07:28:16.172509,SKU_16,Electronics,Brand_C,EU,1286.16,24,No,Yes,Smartphones
2025-07-01 07:28:16.172706,SKU_6,Furniture,Brand_D,APAC,1487.98,15,Yes,No,Tables
2025-07-01 07:28:16.172953,SKU_11,Electronics,Brand_C,EU,2199.09,21,Yes,Yes,Laptops
2025-07-01 07:28:16.173224,SKU_8,Furniture,Brand_B,NA,963.5,18,No,Yes,Chairs
2025-07-01 07:28:16.173429,SKU_10,Furniture,Brand_D,NA,1268.36,14,No,No,Tables
2025-07-01 07:28:16.173626,SKU_10,Furniture,Brand_B,NA,1422.44,9,No,No,Sofas
2025-07-01 07:28:16.173832,SKU_3,Electronics,Brand_D,NA,1340.81,21,Yes,Yes,Cameras
2025-07-01 07:28:16.174122,SKU_14,Furniture,Brand_D,APAC,1635.88,20,Yes,Yes,Sofas
2025-07-01 07:28:16.174372,SKU_19,Electronics,Brand_D,EU,1662.09,20,Yes,Yes,Smartphones
2025-07-01 07:28:16.174598,SKU_9,Electronics,Brand_A,NA,1513.5,15,Yes,No,Cameras
2025-07-01 07:28:16.174810,SKU_13,Furniture,Brand_D,APAC,1540.86,17,Yes,No,Sofas
2025-07-01 07:28:16.175041,SKU_9,Furniture,Brand_C,NA,960.86,26,Yes,No,Chairs
2025-07-01 07:28:16.175270,SKU_12,Furniture,Brand_A,EU,1641.79,19,No,No,Sofas
2025-07-01 07:28:16.175491,SKU_14,Electronics,Brand_C,APAC,1558.0,16,No,No,Smartphones
2025-07-01 07:28:16.175697,SKU_5,Furniture,Brand_C,EU,1292.06,20,No,No,Chairs
2025-07-01 07:28:16.175922,SKU_6,Electronics,Brand_C,APAC,1985.62,27,No,No,Smartphones
2025-07-01 07:28:16.176168,SKU_13,Furniture,Brand_C,NA,1477.81,16,No,No,Sofas
2025-07-02 07:28:16.171651,SKU_13,Electronics,Brand_C,NA,1567.6,20,Yes,Yes,Cameras
2025-07-02 07:28:16.171892,SKU_6,Furniture,Brand_B,EU,1487.73,24,Yes,Yes,Chairs
2025-07-02 07:28:16.172156,SKU_14,Furniture,Brand_A,EU,1004.82,15,Yes,No,Chairs
2025-07-02 07:28:16.172507,SKU_11,Electronics,Brand_C,APAC,1196.27,18,No,No,Laptops
2025-07-02 07:28:16.172704,SKU_13,Furniture,Brand_B,EU,1417.01,11,Yes,No,Sofas
2025-07-02 07:28:16.172951,SKU_12,Furniture,Brand_B,EU,1794.64,11,Yes,Yes,Chairs
2025-07-02 07:28:16.173222,SKU_16,Furniture,Brand_C,NA,1362.65,17,Yes,No,Sofas
2025-07-02 07:28:16.173427,SKU_6,Furniture,Brand_D,NA,1561.78,7,No,No,Chairs
2025-07-02 07:28:16.173624,SKU_9,Electronics,Brand_C,NA,1636.42,14,No,Yes,Smartphones
2025-07-02 07:28:16.173831,SKU_17,Electronics,Brand_B,NA,1260.15,15,Yes,No,Smartphones
2025-07-02 07:28:16.174120,SKU_20,Electronics,Brand_C,NA,1219.23,17,Yes,No,Cameras
2025-07-02 07:28:16.174370,SKU_16,Electronics,Brand_B,NA,1296.11,18,Yes,No,Cameras
2025-07-02 07:28:16.174596,SKU_12,Electronics,Brand_C,NA,1277.16,17,Yes,No,Laptops
2025-07-02 07:28:16.174808,SKU_18,Furniture,Brand_B,APAC,1173.77,18,Yes,Yes,Chairs
2025-07-02 07:28:16.175039,SKU_9,Electronics,Brand_C,NA,1758.67,7,Yes,Yes,Cameras
2025-07-02 07:28:16.175268,SKU_3,Furniture,Brand_D,NA,1675.63,14,No,No,Chairs
2025-07-02 07:28:16.175489,SKU_10,Electronics,Brand_D,NA,1175.12,13,Yes,No,Laptops
2025-07-02 07:28:16.175695,SKU_11,Furniture,Brand_B,NA,1550.26,13,No,No,Sofas
2025-07-02 07:28:16.175920,SKU_2,Electronics,Brand_D,NA,1403.38,15,Yes,No,Laptops
2025-07-02 07:28:16.176166,SKU_8,Furniture,Brand_D,EU,1464.08,25,No,No,Sofas
2025-07-03 07:28:16.171649,SKU_20,Electronics,Brand_A,EU,1510.04,17,No,No,Cameras
2025-07-03 07:28:16.171890,SKU_11,Furniture,Brand_C,NA,1056.21,23,No,Yes,Chairs
2025-07-03 07:28:16.172153,SKU_18,Furniture,Brand_C,NA,902.4,17,No,Yes,Chairs
2025-07-03 07:28:16.172505,SKU_20,Furniture,Brand_D,NA,1506.0,27,No,No,Tables
2025-07-03 07:28:16.172702,SKU_7,Furniture,Brand_D,APAC,1383.51,19,No,No,Tables
2025-07-03 07:28:16.172949,SKU_14,Furniture,Brand_B,NA,1433.22,22,Yes,No,Chairs
2025-07-03 07:28:16.173220,SKU_7,Electronics,Brand_C,APAC,1305.15,22,Yes,No,Laptops
2025-07-03 07:28:16.173425,SKU_1,Furniture,Brand_A,APAC,1496.37,19,Yes,No,Chairs
2025-07-03 07:28:16.173622,SKU_12,Furniture,Brand_A,NA,996.89,16,Yes,Yes,Tables
2025-07-03 07:28:16.173829,SKU_1,Furniture,Brand_D,EU,1507.8,12,Yes,Yes,Chairs
2025-07-03 07:28:16.174119,SKU_3,Electronics,Brand_B,NA,732.54,18,Yes,No,Laptops
2025-07-03 07:28:16.174368,SKU_2,Furniture,Brand_B,NA,1278.38,19,No,No,Sofas
2025-07-03 07:28:16.174594,SKU_3,Furniture,Brand_C,EU,1354.25,16,No,Yes,Chairs
2025-07-03 07:28:16.174806,SKU_4,Electronics,Brand_D,EU,946.96,24,No,No,Laptops
2025-07-03 07:28:16.175037,SKU_14,Electronics,Brand_D,NA,1878.98,17,Yes,No,Laptops
2025-07-03 07:28:16.175266,SKU_18,Furniture,Brand_B,NA,1470.51,11,Yes,No,Chairs
2025-07-03 07:28:16.175488,SKU_5,Furniture,Brand_A,APAC,1272.45,14,Yes,No,Tables
2025-07-03 07:28:16.175693,SKU_15,Electronics,Brand_A,EU,2064.37,18,No,No,Smartphones
2025-07-03 07:28:16.175918,SKU_16,Furniture,Brand_C,APAC,1566.02,18,No,No,Sofas
2025-07-03 07:28:16.176164,SKU_8,Furniture,Brand_D,APAC,1604.61,24,Yes,No,Tables
2025-07-04 07:28:16.171647,SKU_8,Furniture,Brand_D,APAC,1427.52,15,No,No,Chairs
2025-07-04 07:28:16.171889,SKU_7,Electronics,Brand_A,APAC,1332.62,14,No,Yes,Laptops
2025-07-04 07:28:16.172149,SKU_6,Furniture,Brand_D,EU,1556.53,24,Yes,No,Tables
2025-07-04 07:28:16.172503,SKU_7,Furniture,Brand_D,EU,643.2,17,No,No,Sofas
2025-07-04 07:28:16.172700,SKU_19,Electronics,Brand_B,EU,932.42,10,Yes,Yes,Laptops
2025-07-04 07:28:16.172947,SKU_1,Electronics,Brand_C,NA,1042.68,21,No,Yes,Cameras
2025-07-04 07:28:16.173218,SKU_13,Electronics,Brand_C,APAC,776.01,22,No,Yes,Smartphones
2025-07-04 07:28:16.173424,SKU_7,Furniture,Brand_C,NA,1633.67,22,Yes,Yes,Tables
2025-07-04 07:28:16.173620,SKU_1,Furniture,Brand_B,EU,1262.76,21,Yes,No,Chairs
2025-07-04 07:28:16.173827,SKU_10,Electronics,Brand_C,EU,1840.99,23,Yes,No,Smartphones
2025-07-04 07:28:16.174114,SKU_13,Furniture,Brand_C,NA,1412.48,15,Yes,No,Chairs
2025-07-04 07:28:16.174366,SKU_4,Electronics,Brand_A,APAC,1212.17,17,No,No,Cameras
